id;x;y;z;time;;;
0x6733;3210;1547;0;2019-05-16 10:26:11.930;26.11,9;11,93;0,371
0x6733;3086;1943;0;2019-05-16 10:26:12.301;26.12,3;12,301;0,184
0x6733;2934;2073;0;2019-05-16 10:26:12.485;26.12,5;12,485;0,187
0x6733;2850;2153;0;2019-05-16 10:26:12.672;26.12,7;12,672;0,174
0x6733;2780;2265;0;2019-05-16 10:26:12.846;26.12,8;12,846;0,188
0x6733;2582;2277;0;2019-05-16 10:26:13.034;26.13,0;13,034;0,187
0x6733;2222;2529;0;2019-05-16 10:26:13.221;26.13,2;13,221;0,355
0x6733;2027;2328;0;2019-05-16 10:26:13.576;26.13,6;13,576;0,194
0x6733;1898;2289;0;2019-05-16 10:26:13.770;26.13,8;13,77;0,186
0x6733;1757;2195;0;2019-05-16 10:26:13.956;26.14,0;13,956;0,18
0x6733;1544;2285;0;2019-05-16 10:26:14.136;26.14,1;14,136;0,182
0x6733;1400;2156;0;2019-05-16 10:26:14.318;26.14,3;14,318;0,181
0x6733;1111;2074;0;2019-05-16 10:26:14.499;26.14,5;14,499;0,187
0x6733;577;1493;0;2019-05-16 10:26:14.686;26.14,7;14,686;0,181
0x6733;680;1436;0;2019-05-16 10:26:14.867;26.14,9;14,867;0,183
0x6733;830;1559;0;2019-05-16 10:26:15.050;26.15,0;15,05;0,185
0x6733;845;1384;0;2019-05-16 10:26:15.235;26.15,2;15,235;0,179
0x6733;939;1315;0;2019-05-16 10:26:15.414;26.15,4;15,414;0,187
0x6733;808;1043;0;2019-05-16 10:26:15.601;26.15,6;15,601;0,18
0x6733;823;824;0;2019-05-16 10:26:15.781;26.15,8;15,781;0,184
0x6733;839;686;0;2019-05-16 10:26:15.965;26.16,0;15,965;0,184
0x6733;904;519;0;2019-05-16 10:26:16.149;26.16,1;16,149;0,908
0x6733;1527;354;0;2019-05-16 10:26:17.057;26.17,1;17,057;0,194
0x6733;2165;309;0;2019-05-16 10:26:17.251;26.17,3;17,251;0,171
0x6733;2074;320;0;2019-05-16 10:26:17.422;26.17,4;17,422;0,187
0x6733;2486;423;0;2019-05-16 10:26:17.609;26.17,6;17,609;0,364
0x6733;2970;771;0;2019-05-16 10:26:17.973;26.18,0;17,973;0,186
0x6733;2711;623;0;2019-05-16 10:26:18.159;26.18,2;18,159;0,179
0x6733;2837;635;0;2019-05-16 10:26:18.338;26.18,3;18,338;0,183
0x6733;2999;847;0;2019-05-16 10:26:18.521;26.18,5;18,521;0,192
0x6733;2701;662;0;2019-05-16 10:26:18.713;26.18,7;18,713;0,178
0x6733;2813;767;0;2019-05-16 10:26:18.891;26.18,9;18,891;0,18
0x6733;2961;889;0;2019-05-16 10:26:19.071;26.19,1;19,071;0,185
0x6733;2748;803;0;2019-05-16 10:26:19.256;26.19,3;19,256;0,178
0x6733;2784;812;0;2019-05-16 10:26:19.434;26.19,4;19,434;0,193
0x6733;2922;817;0;2019-05-16 10:26:19.627;26.19,6;19,627;0,179
0x6733;2791;815;0;2019-05-16 10:26:19.806;26.19,8;19,806;0,184
0x6733;2856;735;0;2019-05-16 10:26:19.990;26.20,0;19,99;0,187
0x6733;2814;742;0;2019-05-16 10:26:20.177;26.20,2;20,177;0,175
0x6733;2871;795;0;2019-05-16 10:26:20.352;26.20,4;20,352;0,188
0x6733;2890;849;0;2019-05-16 10:26:20.540;26.20,5;20,54;0,188
0x6733;2942;778;0;2019-05-16 10:26:20.728;26.20,7;20,728;0,177
0x6733;2871;818;0;2019-05-16 10:26:20.905;26.20,9;20,905;0,189
0x6733;2944;949;0;2019-05-16 10:26:21.094;26.21,1;21,094;0,183
0x6733;3017;1005;0;2019-05-16 10:26:21.277;26.21,3;21,277;0,361
0x6733;3066;1104;0;2019-05-16 10:26:21.638;26.21,6;21,638;0,551
0x6733;3071;1335;0;2019-05-16 10:26:22.189;26.22,2;22,189;0,185
0x6733;3091;1337;0;2019-05-16 10:26:22.374;26.22,4;22,374;0,364
0x6733;3130;1500;0;2019-05-16 10:26:22.738;26.22,7;22,738;0,19
0x6733;3132;1649;0;2019-05-16 10:26:22.928;26.22,9;22,928;0,176
0x6733;3119;1753;0;2019-05-16 10:26:23.104;26.23,1;23,104;0,18
0x6733;3094;1961;0;2019-05-16 10:26:23.284;26.23,3;23,284;0,732
0x6733;2997;2481;0;2019-05-16 10:26:24.016;26.24,0;24,016;0,192
0x6733;2199;3035;0;2019-05-16 10:26:24.208;26.24,2;24,208;0,177
0x6733;2565;2584;0;2019-05-16 10:26:24.385;26.24,4;24,385;0,184
0x6733;2437;2513;0;2019-05-16 10:26:24.569;26.24,6;24,569;0,368
0x6733;2244;2595;0;2019-05-16 10:26:24.937;26.24,9;24,937;0,187
0x6733;2125;2625;0;2019-05-16 10:26:25.124;26.25,1;25,124;0,182
0x6733;1991;2626;0;2019-05-16 10:26:25.306;26.25,3;25,306;0,356
0x6733;1567;2597;0;2019-05-16 10:26:25.662;26.25,7;25,662;0,194
0x6733;1473;2529;0;2019-05-16 10:26:25.856;26.25,9;25,856;0,178
0x6733;1422;2442;0;2019-05-16 10:26:26.034;26.26,0;26,034;0,188
0x6733;1284;2417;0;2019-05-16 10:26:26.222;26.26,2;26,222;0,182
0x6733;1307;2325;0;2019-05-16 10:26:26.404;26.26,4;26,404;0,363
0x6733;1718;2100;0;2019-05-16 10:26:26.767;26.26,8;26,767;0,178
0x6733;1671;2078;0;2019-05-16 10:26:26.945;26.26,9;26,945;0,184
0x6733;1836;2069;0;2019-05-16 10:26:27.129;26.27,1;27,129;0,191
0x6733;1948;2083;0;2019-05-16 10:26:27.320;26.27,3;27,32;0,18
0x6733;2151;2059;0;2019-05-16 10:26:27.500;26.27,5;27,5;0,18
0x6733;2275;2088;0;2019-05-16 10:26:27.680;26.27,7;27,68;0,182
0x6733;2323;2149;0;2019-05-16 10:26:27.862;26.27,9;27,862;0,546
0x6733;2494;2206;0;2019-05-16 10:26:28.408;26.28,4;28,408;0,187
0x6733;2520;2359;0;2019-05-16 10:26:28.595;26.28,6;28,595;0,194
0x6733;2472;2451;0;2019-05-16 10:26:28.789;26.28,8;28,789;0,355
0x6733;2620;2493;0;2019-05-16 10:26:29.144;26.29,1;29,144;0,192
0x6733;2614;2567;0;2019-05-16 10:26:29.336;26.29,3;29,336;0,177
0x6733;2651;2714;0;2019-05-16 10:26:29.513;26.29,5;29,513;0,177
0x6733;2721;2627;0;2019-05-16 10:26:29.690;26.29,7;29,69;0,187
0x6733;2054;3204;0;2019-05-16 10:26:29.877;26.29,9;29,877;0,185
0x6733;2299;2632;0;2019-05-16 10:26:30.062;26.30,1;30,062;0,179
0x6733;2228;2690;0;2019-05-16 10:26:30.241;26.30,2;30,241;0,183
0x6733;2088;2689;0;2019-05-16 10:26:30.424;26.30,4;30,424;0,184
0x6733;2007;2744;0;2019-05-16 10:26:30.608;26.30,6;30,608;0,188
0x6733;2078;2659;0;2019-05-16 10:26:30.796;26.30,8;30,796;0,178
0x6733;1788;2644;0;2019-05-16 10:26:30.974;26.31,0;30,974;0,361
0x6733;1469;2675;0;2019-05-16 10:26:31.335;26.31,3;31,335;0,187
0x6733;1367;2561;0;2019-05-16 10:26:31.522;26.31,5;31,522;0,178
0x6733;1259;2494;0;2019-05-16 10:26:31.700;26.31,7;31,7;0,185
0x6733;1414;2414;0;2019-05-16 10:26:31.885;26.31,9;31,885;0,186
0x6733;1675;2222;0;2019-05-16 10:26:32.071;26.32,1;32,071;0,18
0x6733;1293;2193;0;2019-05-16 10:26:32.251;26.32,3;32,251;0,179
0x6733;1569;2074;0;2019-05-16 10:26:32.430;26.32,4;32,43;0,371
0x6733;1440;2054;0;2019-05-16 10:26:32.801;26.32,8;32,801;0,186
0x6733;1782;2268;0;2019-05-16 10:26:32.987;26.33,0;32,987;0,185
0x6733;1647;2147;0;2019-05-16 10:26:33.172;26.33,2;33,172;0,179
0x6733;1882;2189;0;2019-05-16 10:26:33.351;26.33,4;33,351;0,371
0x6733;1935;2189;0;2019-05-16 10:26:33.722;26.33,7;33,722;0,177
0x6733;2175;2206;0;2019-05-16 10:26:33.899;26.33,9;33,899;0,183
0x6733;2201;2282;0;2019-05-16 10:26:34.082;26.34,1;34,082;0,173
0x6733;2256;2450;0;2019-05-16 10:26:34.255;26.34,3;34,255;0,187
0x6733;2352;2418;0;2019-05-16 10:26:34.442;26.34,4;34,442;0,178
0x6733;2415;2447;0;2019-05-16 10:26:34.620;26.34,6;34,62;0,185
0x6733;2596;2411;0;2019-05-16 10:26:34.805;26.34,8;34,805;0,188
0x6733;2693;2372;0;2019-05-16 10:26:34.993;26.35,0;34,993;0,179
0x6733;2670;2253;0;2019-05-16 10:26:35.172;26.35,2;35,172;0,186
0x6733;2739;2139;0;2019-05-16 10:26:35.358;26.35,4;35,358;0,178
0x6733;2893;1953;0;2019-05-16 10:26:35.536;26.35,5;35,536;0,185
0x6733;2914;1905;0;2019-05-16 10:26:35.721;26.35,7;35,721;0,187
0x6733;2900;1870;0;2019-05-16 10:26:35.908;26.35,9;35,908;0,182
0x6733;2905;1624;0;2019-05-16 10:26:36.090;26.36,1;36,09;0,173
0x6733;3068;1439;0;2019-05-16 10:26:36.263;26.36,3;36,263;0,183
0x6733;3005;1412;0;2019-05-16 10:26:36.446;26.36,4;36,446;0,373
0x6733;2895;1131;0;2019-05-16 10:26:36.819;26.36,8;36,819;0,184
0x6733;2862;1019;0;2019-05-16 10:26:37.003;26.37,0;37,003;0,367
0x6733;2796;834;0;2019-05-16 10:26:37.370;26.37,4;37,37;0,178
0x6733;2777;764;0;2019-05-16 10:26:37.548;26.37,5;37,548;0,371
0x6733;2771;494;0;2019-05-16 10:26:37.919;26.37,9;37,919;0,182
0x6733;2431;608;0;2019-05-16 10:26:38.101;26.38,1;38,101;0,181
0x6733;2574;529;0;2019-05-16 10:26:38.282;26.38,3;38,282;0,373
0x6733;2036;418;0;2019-05-16 10:26:38.655;26.38,7;38,655;0,365
0x6733;1996;288;0;2019-05-16 10:26:39.020;26.39,0;39,02;0,187
0x6733;1844;271;0;2019-05-16 10:26:39.207;26.39,2;39,207;0,175
0x6733;1700;578;0;2019-05-16 10:26:39.382;26.39,4;39,382;0,556
0x6733;1086;626;0;2019-05-16 10:26:39.938;26.39,9;39,938;0,181
0x6733;1143;619;0;2019-05-16 10:26:40.119;26.40,1;40,119;0,18
0x6733;1101;780;0;2019-05-16 10:26:40.299;26.40,3;40,299;0,188
0x6733;1009;903;0;2019-05-16 10:26:40.487;26.40,5;40,487;0,184
0x6733;937;935;0;2019-05-16 10:26:40.671;26.40,7;40,671;0,184
0x6733;918;1081;0;2019-05-16 10:26:40.855;26.40,9;40,855;0,176
0x6733;737;1176;0;2019-05-16 10:26:41.031;26.41,0;41,031;0,368
0x6733;907;1390;0;2019-05-16 10:26:41.399;26.41,4;41,399;0,191
0x6733;599;1779;0;2019-05-16 10:26:41.590;26.41,6;41,59;0,178
0x6733;953;1679;0;2019-05-16 10:26:41.768;26.41,8;41,768;0,181
0x6733;1014;1718;0;2019-05-16 10:26:41.949;26.41,9;41,949;0,363
0x6733;1213;1981;0;2019-05-16 10:26:42.312;26.42,3;42,312;0,184
0x6733;1245;2003;0;2019-05-16 10:26:42.496;26.42,5;42,496;0,178
0x6733;1308;2073;0;2019-05-16 10:26:42.674;26.42,7;42,674;0,194
0x6733;1406;2184;0;2019-05-16 10:26:42.868;26.42,9;42,868;0,172
0x6733;1810;2192;0;2019-05-16 10:26:43.040;26.43,0;43,04;0,373
0x6733;1964;2299;0;2019-05-16 10:26:43.413;26.43,4;43,413;0,188
0x6733;2115;2307;0;2019-05-16 10:26:43.601;26.43,6;43,601;0,183
0x6733;2191;2299;0;2019-05-16 10:26:43.784;26.43,8;43,784;0,365
0x6733;2352;2264;0;2019-05-16 10:26:44.149;26.44,1;44,149;0,184
0x6733;2603;2210;0;2019-05-16 10:26:44.333;26.44,3;44,333;0,178
0x6733;2796;2055;0;2019-05-16 10:26:44.511;26.44,5;44,511;0,364
0x6733;2963;1985;0;2019-05-16 10:26:44.875;26.44,9;44,875;0,181
0x6733;2949;1925;0;2019-05-16 10:26:45.056;26.45,1;45,056;0,192
0x6733;3043;1795;0;2019-05-16 10:26:45.248;26.45,2;45,248;0,36
0x6733;3137;1464;0;2019-05-16 10:26:45.608;26.45,6;45,608;0,185
0x6733;3116;1279;0;2019-05-16 10:26:45.793;26.45,8;45,793;0,199
0x6733;2951;1142;0;2019-05-16 10:26:45.992;26.46,0;45,992;0,361
0x6733;2736;486;0;2019-05-16 10:26:46.353;26.46,4;46,353;0,375
0x6733;2705;753;0;2019-05-16 10:26:46.728;26.46,7;46,728;0,177
0x6733;2587;692;0;2019-05-16 10:26:46.905;26.46,9;46,905;0,18
0x6733;2780;700;0;2019-05-16 10:26:47.085;26.47,1;47,085;0,19
0x6733;2710;557;0;2019-05-16 10:26:47.275;26.47,3;47,275;0,181
0x6733;2564;456;0;2019-05-16 10:26:47.456;26.47,5;47,456;0,178
0x6733;2447;449;0;2019-05-16 10:26:47.634;26.47,6;47,634;0,197
0x6733;2276;323;0;2019-05-16 10:26:47.831;26.47,8;47,831;0,183
0x6733;1842;285;0;2019-05-16 10:26:48.014;26.48,0;48,014;0,171
0x6733;1669;293;0;2019-05-16 10:26:48.185;26.48,2;48,185;0,189
0x6733;1548;289;0;2019-05-16 10:26:48.374;26.48,4;48,374;0,183
0x6733;1673;371;0;2019-05-16 10:26:48.557;26.48,6;48,557;0,185
0x6733;1525;431;0;2019-05-16 10:26:48.742;26.48,7;48,742;0,181
0x6733;1154;467;0;2019-05-16 10:26:48.923;26.48,9;48,923;0,175
0x6733;828;612;0;2019-05-16 10:26:49.098;26.49,1;49,098;0,187
0x6733;860;456;0;2019-05-16 10:26:49.285;26.49,3;49,285;0,187
0x6733;1027;645;0;2019-05-16 10:26:49.472;26.49,5;49,472;0,356
0x6733;989;999;0;2019-05-16 10:26:49.828;26.49,8;49,828;0,19
0x6733;893;1092;0;2019-05-16 10:26:50.018;26.50,0;50,018;0,175
0x6733;753;1215;0;2019-05-16 10:26:50.193;26.50,2;50,193;0,184
0x6733;856;1331;0;2019-05-16 10:26:50.377;26.50,4;50,377;0,194
0x6733;1028;1413;0;2019-05-16 10:26:50.571;26.50,6;50,571;0,186
0x6733;966;1580;0;2019-05-16 10:26:50.757;26.50,8;50,757;0,175
0x6733;976;1712;0;2019-05-16 10:26:50.932;26.50,9;50,932;0,182
0x6733;1033;1793;0;2019-05-16 10:26:51.114;26.51,1;51,114;0,182
0x6733;1278;1889;0;2019-05-16 10:26:51.296;26.51,3;51,296;0,194
0x6733;1350;1920;0;2019-05-16 10:26:51.490;26.51,5;51,49;0,354
0x6733;1552;2093;0;2019-05-16 10:26:51.844;26.51,8;51,844;0,185
0x6733;1582;2114;0;2019-05-16 10:26:52.029;26.52,0;52,029;0,191
0x6733;1748;2083;0;2019-05-16 10:26:52.220;26.52,2;52,22;0,362
0x6733;2169;2174;0;2019-05-16 10:26:52.582;26.52,6;52,582;0,182
0x6733;2078;2074;0;2019-05-16 10:26:52.764;26.52,8;52,764;0,185
0x6733;2282;2123;0;2019-05-16 10:26:52.949;26.52,9;52,949;0,179
0x6733;2556;2046;0;2019-05-16 10:26:53.128;26.53,1;53,128;0,367
0x6733;2756;1910;0;2019-05-16 10:26:53.495;26.53,5;53,495;0,373
0x6733;2936;1842;0;2019-05-16 10:26:53.868;26.53,9;53,868;0,36
0x6733;3051;1565;0;2019-05-16 10:26:54.228;26.54,2;54,228;0,187
0x6733;3083;1407;0;2019-05-16 10:26:54.415;26.54,4;54,415;0,183
0x6733;2923;1181;0;2019-05-16 10:26:54.598;26.54,6;54,598;0,18
0x6733;2910;1078;0;2019-05-16 10:26:54.778;26.54,8;54,778;0,192
0x6733;3098;829;0;2019-05-16 10:26:54.970;26.55,0;54,97;0,178
0x6733;3116;867;0;2019-05-16 10:26:55.148;26.55,1;55,148;0,367
0x6733;2697;725;0;2019-05-16 10:26:55.515;26.55,5;55,515;0,205
0x6733;2776;709;0;2019-05-16 10:26:55.720;26.55,7;55,72;0,162
0x6733;2637;638;0;2019-05-16 10:26:55.882;26.55,9;55,882;0,184
0x6733;2691;605;0;2019-05-16 10:26:56.066;26.56,1;56,066;0,178
0x6733;2593;557;0;2019-05-16 10:26:56.244;26.56,2;56,244;0,185
0x6733;2118;535;0;2019-05-16 10:26:56.429;26.56,4;56,429;0,177
0x6733;2139;550;0;2019-05-16 10:26:56.606;26.56,6;56,606;0,19
0x6733;2082;413;0;2019-05-16 10:26:56.796;26.56,8;56,796;0,179
0x6733;1655;519;0;2019-05-16 10:26:56.975;26.57,0;56,975;0,735
0x6733;1420;724;0;2019-05-16 10:26:57.710;26.57,7;57,71;0,183
0x6733;1577;838;0;2019-05-16 10:26:57.893;26.57,9;57,893;0,178
0x6733;1608;906;0;2019-05-16 10:26:58.071;26.58,1;58,071;0,189
0x6733;1958;777;0;2019-05-16 10:26:58.260;26.58,3;58,26;0,191
0x6733;2073;827;0;2019-05-16 10:26:58.451;26.58,5;58,451;0,17
0x6733;2197;763;0;2019-05-16 10:26:58.621;26.58,6;58,621;0,187
0x6733;2293;780;0;2019-05-16 10:26:58.808;26.58,8;58,808;0,369
0x6733;2581;898;0;2019-05-16 10:26:59.177;26.59,2;59,177;0,183
0x6733;2550;806;0;2019-05-16 10:26:59.360;26.59,4;59,36;0,552
0x6733;2581;897;0;2019-05-16 10:26:59.912;26.59,9;59,912;0,187
0x6733;2638;871;0;2019-05-16 10:27:00.099;27.00,1;0,099;0,181
0x6733;2664;871;0;2019-05-16 10:27:00.280;27.00,3;0,28;0,186
0x6733;2608;862;0;2019-05-16 10:27:00.466;27.00,5;0,466;0,186
0x6733;2548;894;0;2019-05-16 10:27:00.652;27.00,7;0,652;0,178
0x6733;2655;849;0;2019-05-16 10:27:00.830;27.00,8;0,83;0,178
0x6733;2592;857;0;2019-05-16 10:27:01.008;27.01,0;1,008;0,192
0x6733;2659;843;0;2019-05-16 10:27:01.200;27.01,2;1,2;0,181
0x6733;2530;829;0;2019-05-16 10:27:01.381;27.01,4;1,381;0,188
0x6733;2511;847;0;2019-05-16 10:27:01.569;27.01,6;1,569;0,177
0x6733;2682;821;0;2019-05-16 10:27:01.746;27.01,7;1,746;0,185
0x6733;2497;861;0;2019-05-16 10:27:01.931;27.01,9;1,931;0,183
0x6733;2500;839;0;2019-05-16 10:27:02.114;27.02,1;2,114;0,182
0x6733;2571;830;0;2019-05-16 10:27:02.296;27.02,3;2,296;0,359
0x6733;2531;852;0;2019-05-16 10:27:02.655;27.02,7;2,655;0,189
0x6733;2670;876;0;2019-05-16 10:27:02.844;27.02,8;2,844;0,372
0x6733;2543;835;0;2019-05-16 10:27:03.216;27.03,2;3,216;0,175
0x6733;2529;840;0;2019-05-16 10:27:03.391;27.03,4;3,391;0,177
0x6733;2509;846;0;2019-05-16 10:27:03.568;27.03,6;3,568;0,186
0x6733;2549;789;0;2019-05-16 10:27:03.754;27.03,8;3,754;0,185
0x6733;2531;783;0;2019-05-16 10:27:03.939;27.03,9;3,939;0,179
0x6733;2488;796;0;2019-05-16 10:27:04.118;27.04,1;4,118;0,183
0x6733;2576;804;0;2019-05-16 10:27:04.301;27.04,3;4,301;0,181
0x6733;2614;793;0;2019-05-16 10:27:04.482;27.04,5;4,482;0,187
0x6733;2603;791;0;2019-05-16 10:27:04.669;27.04,7;4,669;0,181
0x6733;2591;791;0;2019-05-16 10:27:04.850;27.04,8;4,85;0,372
0x6733;2616;818;0;2019-05-16 10:27:05.222;27.05,2;5,222;0,174
0x6733;2510;827;0;2019-05-16 10:27:05.396;27.05,4;5,396;0,188
0x6733;2622;845;0;2019-05-16 10:27:05.584;27.05,6;5,584;0,18
0x6733;2629;827;0;2019-05-16 10:27:05.764;27.05,8;5,764;0,19
0x6733;2533;824;0;2019-05-16 10:27:05.954;27.06,0;5,954;0,179
0x6733;2496;839;0;2019-05-16 10:27:06.133;27.06,1;6,133;0,186
0x6733;2544;818;0;2019-05-16 10:27:06.319;27.06,3;6,319;0,191
0x6733;2526;826;0;2019-05-16 10:27:06.510;27.06,5;6,51;0,174
0x6733;2548;824;0;2019-05-16 10:27:06.684;27.06,7;6,684;0,185
0x6733;2638;833;0;2019-05-16 10:27:06.869;27.06,9;6,869;0,183
0x6733;2532;846;0;2019-05-16 10:27:07.052;27.07,1;7,052;0,18
0x6733;2559;815;0;2019-05-16 10:27:07.232;27.07,2;7,232;0,189
0x6733;2522;846;0;2019-05-16 10:27:07.421;27.07,4;7,421;0,177
0x6733;2652;834;0;2019-05-16 10:27:07.598;27.07,6;7,598;0,185
0x6733;2549;834;0;2019-05-16 10:27:07.783;27.07,8;7,783;0,188
0x6733;2508;795;0;2019-05-16 10:27:07.971;27.08,0;7,971;0,182
0x6733;2590;830;0;2019-05-16 10:27:08.153;27.08,2;8,153;0,183
0x6733;2542;821;0;2019-05-16 10:27:08.336;27.08,3;8,336;0,176
0x6733;2528;810;0;2019-05-16 10:27:08.512;27.08,5;8,512;0,2
0x6733;2533;820;0;2019-05-16 10:27:08.712;27.08,7;8,712;0,171
0x6733;2619;839;0;2019-05-16 10:27:08.883;27.08,9;8,883;0,182
0x6733;2562;843;0;2019-05-16 10:27:09.065;27.09,1;9,065;0,181
0x6733;2577;816;0;2019-05-16 10:27:09.246;27.09,2;9,246;0,175
0x6733;2543;792;0;2019-05-16 10:27:09.421;27.09,4;9,421;0,192
0x6733;2590;784;0;2019-05-16 10:27:09.613;27.09,6;9,613;0,177
0x6733;2611;790;0;2019-05-16 10:27:09.790;27.09,8;9,79;0,548
0x6733;2616;803;0;2019-05-16 10:27:10.338;27.10,3;10,338;0,373
0x6733;2551;788;0;2019-05-16 10:27:10.711;27.10,7;10,711;0,36
0x6733;2611;829;0;2019-05-16 10:27:11.071;27.11,1;11,071;0,188
0x6733;2559;850;0;2019-05-16 10:27:11.259;27.11,3;11,259;0,179
0x6733;2630;855;0;2019-05-16 10:27:11.438;27.11,4;11,438;0,188
0x6733;2566;828;0;2019-05-16 10:27:11.626;27.11,6;11,626;0,364
0x6733;2606;840;0;2019-05-16 10:27:11.990;27.12,0;11,99;0,177
0x6733;2576;834;0;2019-05-16 10:27:12.167;27.12,2;12,167;0,374
0x6733;2651;833;0;2019-05-16 10:27:12.541;27.12,5;12,541;0,18
0x6733;2598;803;0;2019-05-16 10:27:12.721;27.12,7;12,721;0,178
0x6733;2613;805;0;2019-05-16 10:27:12.899;27.12,9;12,899;0,193
0x6733;2574;783;0;2019-05-16 10:27:13.092;27.13,1;13,092;
;;;;;;;186,515
;;;;;avg timestep;;0,225532044
